name	FD_C1	FD_C2	FD_C3	FD_C4	FD_C5	FD_C7	FD_C8	FD_PG2	FD_PG3	FD_PG5	FD_PG6	FD_PG7	FD_PG8
M711T252_pos	0.079220602	0.058014582	0.067299691	0.062032758	0.087251796	0.078397351	0.114249883	0.146930809	0.151869207	0.073551787	0.327753387	0.104980466	0.238564042
M789T49_pos	0.079420649	0.087743863	0.1058294	0.077584695	0.114052498	0.128267726	0.094465809	0.013775967	0.02369458	0.022271313	0.018016267	0.101342101	0.056227856
M915T374_pos	0.55156138	0.320536528	0.689887346	0.083471276	0.968609875	1.361527425	2.334532675	0.000778613	0.00167923	0.003254321	0.002494024	0.000815515	0.013957454
M144T52_pos	1.801270249	1.664747133	1.282180727	0.648119597	0.64884082	1.97779018	1.11947014	0.315831329	0.417733082	0.429998505	0.287516038	0.292347573	0.84421239
M489T438_pos	0.11515163	0.08361297	0.046555669	0.0973641	0.195502201	0.158856574	0.174239162	0.140588283	0.087419979	0.12446178	0.043903342	0.130554016	0.031268584
M608T526_pos	0.055670194	0.178324752	0.225476367	0.213984679	0.328488145	0.273737463	0.293846589	0.010662713	0.012297767	0.002249681	0.19047423	0.01203249	0.159025899
M482T467_pos	0.655418299	1.257237131	6.636094411	0.607301847	1.61734067	1.259458799	1.314031025	1.119728218	1.514397602	4.569079882	2.40366896	2.680926015	2.093222072
M606T234_pos	0.003682679	0.009093801	0.011886865	0.009922981	0.011009928	0.012809574	0.009666944	0.029245901	0.074847393	0.08042239	0.030573736	0.068747757	0.01105285
M800T438_pos	3.187962212	1.222445222	0.706470279	3.059121132	14.44102803	6.650524625	8.132254848	12.50805223	13.95017546	46.65045267	3.386103179	27.61884746	1.692414644
M177T526_pos	0.034943709	0.052865158	0.057309422	0.058692732	0.08138347	0.073870217	0.083640231	0.009630719	0.013471149	0.007087567	0.055998971	0.009696665	0.051707459
M344T241_pos	1.093877075	0.907567781	0.922579261	0.960575805	1.004025143	0.770908359	0.764778119	1.062385121	0.91413989	1.003216259	1.189338611	0.751667617	1.277170878
M98T82_pos	0.287655388	0.390232279	0.269842961	0.109598002	0.039581975	0.082846324	0.05921559	0.007248798	0.011447905	0.006885829	0.00994149	0.009349307	0.025412379
M817T693_pos	0.063518053	0.046346122	0.069872491	0.02964003	0.069090717	0.04261019	0.042855443	0.066477923	0.079189636	0.063860132	0.063546628	0.037728948	0.070955016
M633T758_pos	0.281363875	0.030144707	0	0.022058553	0.054644173	0.042448742	0.013793818	0.022247092	0.0167634	0.280600309	0.11913465	0.051949095	0.832756094
M535T527_pos	0.124490587	0.083934114	0.083909827	0.085485605	0.097452848	0.093904615	0.095579858	0.037140196	0.03765958	0.01535849	0.072514518	0.026873213	0.079524463
M367T330_pos	0.553564934	0.654467481	0.642257565	0.454862198	0.617252435	0.858013364	0.754363673	0.371081123	0.324291746	0.294778635	0.288102295	0.22115409	0.365080098
M802T252_pos	0	0.001002023	0.000931989	0	0.00188689	0.003791781	0.001768506	0.092051464	0.144464509	0.098191111	0.02608049	0.105805184	0.005043858
M263T587_pos	0.212013679	0.236283514	0.221244716	0.092019331	0.251636108	0.171142507	0.354047362	1.185033702	0.861287964	3.028992476	0.272127089	2.599066373	0.23433408
M743T328_pos	0.055454836	0.031138414	0.023362926	0.098574949	0.029939068	0.017305988	0.021037895	0.035892663	0.070686696	0.118995037	0.060354331	0.230874683	0.038258694
M818T438_pos	3.429590148	1.137972182	0.606639006	3.267788844	15.64338099	7.040451613	8.594081728	13.46924036	15.10910604	50.75468792	3.573749731	30.07716375	1.684330093
M323T304_pos	0.588213905	0.348852491	0.170671516	0.369023679	0.181819179	0.458795466	0.764926416	0.077518597	0.083677034	0.085912149	0.121660886	0.051948307	0.317815928
M505T287_pos	0.261011522	0.240282933	0.299716838	0.063069969	0.284980827	0.358685951	0.322082481	0.223103843	0.266724608	0.213971608	0.339591442	0.209563698	0.388894389
M594T50_pos	0.248592398	0.249870251	0.209051375	0.20190267	0.238886092	0.207738113	0.269405043	0.259863975	0.228562471	0.209301258	0.262399038	0.237846089	0.438899503
M281T588_pos	0.694775222	0.604057716	0.556889418	0.311687514	0.696568343	0.50703944	0.898317669	2.968032311	2.166062421	7.408024109	0.693224843	6.287827105	0.597265899
M782T439_pos	1.046833142	0.359578518	0.20571551	1.098178484	4.761968509	2.138411284	2.64893578	4.188768946	4.623130836	15.63838019	1.084225131	9.308151184	0.531026252
M572T590_pos	0.032698733	0.023096015	0.035718585	0.041028515	0.021016193	0.015596283	0.021106866	0.026382515	0.049335119	0.099016233	0.036705256	0.33338233	0.032979221
M479T438_pos	0.893629413	0.817322028	0.72507679	1.157753297	0.93136585	1.630128306	1.239997728	0.13490923	0.277628863	0.61572496	0.643487433	0.69295806	0.457813426
M832T247_pos	0.443992123	0.296975117	0.31483625	0.484615419	0.28224884	0.306468593	0.326965914	0.37459382	0.430185872	0.555158475	0.413554511	0.869566609	0.439397186
M125T53_pos	0.152595663	0.124947241	0.131678068	0.076721925	0.076212123	0.145380256	0.123156104	0.051668371	0.062363569	0.053217947	0.05281156	0.059967503	0.087805961
M370T620_pos	0.331929849	0.051012113	0.145170806	0.091968043	0.062219515	0.030869743	0.049175288	0.184177792	0.127918981	0.067663044	0.100250294	0.118969183	0.257515139
M399T622_pos	0.564483363	0.560719677	0.231601755	0.493621254	0.592686472	0.717197245	0.901802057	0.19499392	0.126188624	0.184120833	0.2916876	0.125945032	0.323100133
M765T250_pos	0.135787201	0.09265311	0.113963769	0.188942801	0.060661611	0.138918775	0.09011373	0.172331933	0.269409652	0.353756577	0.176014683	0.359521668	0.131154423
M619T727_pos	0.379275537	0.150619584	0.208593217	0.141739805	0.413316801	0.219929908	0.307619626	0.032314356	0.057641372	0.08882861	0.080232773	0.077851793	0.16865632
M591T451_pos	93.27535367	79.07844489	98.32873579	90.95419197	81.14368682	99.70531734	100.9246372	14.47065496	25.35903264	31.82804071	49.00484947	19.48220702	70.1517199
M408T764_pos	0.458688906	0.205751979	0.200496634	0.263039771	0.202995055	0.200760525	0.136304826	0.579353774	0.169690958	0.154402282	0.489066181	1.092785144	0.815465839
M622T52_pos	1.059115698	0.880861935	1.133595928	0.961713653	1.4425988	0.316944208	1.337902321	1.222527465	1.109321431	0.92888117	1.889587259	1.418170794	1.49992908
M629T54_pos	0.03847249	0.043370961	0.033434083	0.018171764	0.051517427	0.049994326	0.031119623	0.049585762	0.066105401	0.060158744	0.029051229	0.067742995	0.044067992
M428T229_pos	0.074346943	0.093448793	0.102216538	0.227259341	0.118484475	0.104829949	0.134569881	0.022628805	0.042332386	0.051380702	0.045787314	0.056302807	0.03164153
M298T452_pos	0.21692757	0.176046964	0.193062107	0.118002229	0.099259252	0.240292227	0.155809937	0.176781509	0.132362647	0.378527951	0.211461007	0.513711099	0.176384607
M506T356_pos	0.999557418	0.813108754	0.889621376	1.439117069	1.502428151	1.572349188	1.534764931	0.076233111	0.267778733	0.450348133	0.33875396	0.63983748	0.454072387
M295T493_pos	1.623355938	0.829266441	0.853292894	0.823914536	0.899971583	0.928921803	0.861652125	1.479654277	0.895584844	0.858419813	0.912843705	0.826455046	0.934684699
M887T273_pos	0.089199242	0.049827548	0.061264772	0.050743753	0.067293539	0.028200156	0.0536822	0.098239464	0.087927531	0.081803454	0.099869558	0.261191155	0.102826652
M180T54_pos	0.371302671	0.261940287	0.270785832	0.193701193	0.238110994	0.290946415	0.240330751	0.104068402	0.109716341	0.113319877	0.082815415	0.084779776	0.184380315
M754T243_pos	0.121661371	0.090504527	0.086300294	0.25865714	0.094233178	0.096751388	0.077769708	0.122737997	0.110156472	0.093048455	0.157390147	0.115535808	0.216934841
M529T469_pos	0.526132018	0.796304352	0.373117571	0.293377579	0.836769579	0.662841275	0.565514966	0.229993307	0.25409855	0.257637872	0.212027435	0.226192368	0.260640482
M408T473_pos	0.195737582	0.220117722	0.171648105	0.185653346	0.236941405	0.189685766	0.278123873	0.10632644	0.110377665	0.095164424	0.068444754	0.105972253	0.219140686
M891T772_pos	0.140414178	0.068556181	0.064766546	0.079245294	0.0607787	0.061109602	0.063559903	0.05804215	0.055072791	0.062600978	0.049399958	0.068836656	0.054428556
M279T565_pos	1.545372629	1.821885151	2.378391034	0.872486957	0.812492428	1.400405614	1.315558732	0.565487049	0.413294668	1.485605158	0.456439677	1.11690514	0.545309938
M983T325_pos	0.104314178	0.175763571	0.169666575	0.13539379	0.186449728	0.243854075	0.177530545	0.238196343	0.323845526	0.21261819	0.13762466	0.306699362	0.156617245
M874T715_pos	0.208331758	0.094820166	0.059694818	0.058370751	0.058810824	0.05550387	0.052972852	0.025202118	0.023929532	0.011454959	0.068145886	0.027875508	0.023557745
M125T297_pos	0.158179429	0.131101548	0.123364749	0.078863957	0.070099439	0.124311039	0.109636531	0.058041751	0.065476104	0.052811701	0.055207922	0.042618748	0.084713053
M978T447_pos	0.002582735	0.006393024	0.004104228	0.022124339	0.003781817	0.005424795	0.00593392	0.001663011	0.010549503	0.052539741	0.007482365	0.053662701	0.003628962
M185T587_pos	0.012985153	0.011993576	0.015689398	0.007146079	0.0151988	0.008579627	0.016456635	0.058819274	0.035843754	0.130824932	0.012522402	0.110801931	0.011603586
M415T492_pos	92.09387854	54.32387914	58.49741419	54.15808323	61.54892483	66.06278842	58.87751978	116.5576426	62.13238343	58.44359739	70.40986392	54.6596432	63.77159662
M862T405_pos	0.353059309	0.360190743	0.362786136	0.328865301	0.400781657	0.421350587	0.401367981	0.21591331	0.151591708	0.298615991	0.239255054	0.200137582	0.282226349
M463T261_pos	0.092688444	0.088568639	0.085505897	0.204826431	0.07753752	0.078923482	0.0828924	0.085185006	0.075918589	0.223068173	0.048947666	0.259489815	0.063119584
M510T313_pos	0.02760086	0.235292644	0.033806261	0.033980396	0.086442779	0.033238826	0.033807582	0.115984874	0.136370237	0.108036371	0.144862443	0.102550191	0.168825469
M656T287_pos	0.095096108	0.09604923	0.106868251	0.124437795	0.071148122	0.055185678	0.084705287	0.187705191	0.110329263	0.149497169	0.251792261	0.411069509	0.210719899
M359T615_pos	1.391842368	2.49509779	2.822358784	1.60909115	1.90964867	2.857314143	3.379462326	0.170605204	0.093761335	0.054817987	1.470338853	0.118695162	1.746092103
M248T74_pos	0.315911534	0.059619512	0.060396049	0.176528853	0.042716518	0.221977757	0.242305581	0.521016515	0.630921508	0.399619036	0.304845051	0.431385534	0.124045781
M986T312_pos	0.001602125	0.002553012	0.002744977	0.009898954	0	0.000860127	0	0	0.028126372	0.091564665	0.0050144	0.131465878	0.009795015
M676T247_pos	0.155967194	0.04844668	0.140573119	0.165958695	0.169310118	0.128061921	0.140965683	0.066035415	0.13665433	0.172201974	0.151518784	0.300526032	0.122021353
M398T624_pos	0.10371375	0.233952857	0.217309699	0.1775486	0.214602307	0.178555209	0.255980609	0.469775654	0.404103208	0.639159218	0.167505999	0.656770962	0.134628411
M413T697_pos	3.35796272	3.555649982	2.405142605	2.326605016	4.465668056	5.24939033	5.043420552	2.037421337	1.486186664	1.168074066	1.94811293	0.781951715	1.832753908
M271T53_pos	1.014616644	0.561154474	0.635641556	0.480629996	0.638641977	0.791801846	0.627693516	0.253568013	0.28987259	0.404508227	0.223525983	0.446665206	0.391497348
M458T595_pos	0.544326632	0.27723375	0.277131319	0.232568325	0.256793042	0.27880355	0.283772734	0.239252906	0.254460503	0.250347881	0.215562933	0.247440935	0.253440728
M473T725_pos	0.294189189	0.109464655	0.111931265	0.089028256	0.035290997	0.170775185	0.110030324	0.271148296	0.267952563	0.289481513	0.152212112	0.273026719	0.266818641
M566T331_pos	0.029545564	0.026736623	0.025249897	0.028693999	0.030048169	0.027381602	0.018959613	0.03216106	0.036933189	0.217422497	0.039077784	0.184151233	0.077222193
M557T439_pos	0.179809295	0.066652517	0.062135188	0.103262641	0.071504932	0.064669072	0.070740718	0.099163226	0.06150688	0.062953126	0.039352475	0.074342865	0.038089571
M517T248_pos	0.083985994	0.108427282	0.065632239	0.092132549	0.06563335	0.064083763	0.075277675	0.271069118	0.328174295	0.199552187	0.10595274	0.216928926	0.107378573
M405T334_pos	0.519707366	0.328582099	0.316914885	0.153559479	0.081389623	0.2586402	0.139357613	0.082568203	0.071509873	0.045414179	0.054008423	0.025002646	0.187388447
M566T719_pos	0.099624014	0.019393873	0.001430743	0.01291509	0.039248856	0.017658685	0.01268666	0.007118945	0.008069256	0.065890796	0.04073597	0.012661494	0.223857479
M522T362_pos	0.094714581	0.057915578	0.097025565	0.064503348	0.31070217	0.071463988	0.110712967	0.12414787	0.182216721	0.383702157	0.161648178	0.368503915	0.170447668
M948T247_pos	0.043019573	0.026068381	0.014933211	0.026356013	0.040984983	0.021731874	0.016478822	0.031358871	0.115747074	0.13192608	0.114208682	0.275494272	0.157675026
M674T284_pos	0.093081908	0.131450918	0.090473107	0.132660365	0.055792257	0.062520437	0.058052699	0.144074949	0.296008808	0.109166451	0.071178931	0.10125883	0.151499894
M323T263_pos	0.416071921	0.31112241	0.360314058	0.296570439	0.359503903	0.362723286	0.357120793	0.139801182	0.115718308	0.213416561	0.17162961	0.075997494	0.191403691
M536T526_pos	1.226411361	1.007485712	1.021438391	1.054456138	1.220622783	1.212422456	1.211164872	0.340467996	0.358010336	0.098532848	0.898653394	0.230393597	1.032684064
M589T310_pos	46.42509936	31.4279289	36.18146557	37.42901389	33.70174109	41.42280363	33.90828711	2.702647382	4.303724554	13.92337725	26.68078534	5.2046352	29.72541112
M618T742_pos	0.263561495	0.101314142	0.139060577	0.146171584	0.098724035	0.079554067	0.084440444	0.160704049	0.079089681	0.086731762	0.091619401	0.398796758	0.478691793
M349T777_pos	0	0	0	0.083111346	0.098613821	0.072281069	0.081826888	0.096640633	0.089484452	0.088914283	0.091541689	0.108715612	0.097773343
M350T256_pos	2.607724323	2.073739434	1.545680027	0.349470682	0.612740227	0.976544537	0.137555731	3.828448063	4.830506699	2.602030312	0.673038365	2.852012544	0.15254588
M416T758_pos	1.577351525	0.784839786	0.694430058	0.68238217	0.731630507	0.534339585	0.529665382	0.559911086	0.521308987	0.54339133	0.531801469	0.568505517	0.616840491
M478T52_pos	0.211546745	0.234028899	0.196398463	0.155573418	0.128181963	0.15790079	0.154248432	0.186996302	0.142037043	0.192732551	0.184569608	0.197598172	0.206513539
M522T581_pos	0.719868818	0.832951814	1.040847138	1.625256804	0.294924907	0.416663846	0.55395538	1.079129833	1.359120363	1.292916925	0.722148151	4.74766305	0.870880852
M211T417_pos	0.891379845	0.410432381	0.405346375	0.446987161	0.391350388	0.421314728	0.406750683	0.420832089	0.381418403	0.385821	0.31387896	0.418986485	0.390656433
M560T245_pos	0.205307093	0.234627793	0.313419637	0.170026313	0.405548557	0.275235071	0.398547231	0.526148064	0.423466329	0.343570671	0.502929855	0.203378374	0.574958124
M71T775_pos	0.414274866	0.186746044	0.192332063	0.186408395	0.174574041	0.210080203	0.209374923	0.188324436	0.200513058	0.196156117	0.168127683	0.182748483	0.22616422
M721T776_pos	0.214778666	0.181662153	0.230538853	0.183179946	0.227205343	0.257667931	0.195227969	0.652879594	0.231003004	0.256706731	0.267303749	0.164381671	0.225068833
M214T380_pos	0.318893679	0.129582949	0.127859392	0.181063459	0.131587143	0.129141862	0.117152054	0.272232406	0.202945234	0.20047469	0.17123029	0.257030564	0.240623847
M369T247_pos	0.171030139	0.144010802	0.072638238	0.160563249	0.085659466	0.073594104	0.092563958	0.286793998	0.239991064	0.2255645	0.153178065	0.283088245	0.132458531
M401T54_pos	0.113846117	0.091939776	0.111460333	0.117936227	0.0966812	0.125028842	0.151971888	0.159773052	0.146329386	0.140704485	0.172900749	0.146472842	0.202962366
M436T251_pos	0.052173483	0.060104367	0.079673749	0.048751729	0.052151335	0.064303893	0.054782257	0.203387263	0.301259873	0.067155433	0.043418765	0.173735606	0.050055016
M556T219_pos	0.152837583	0.125623656	0.125534431	0.143958522	0.023572227	0.033701998	0.02558329	0.048371404	0.090203731	0.133940948	0.165596804	0.060952389	0.196546852
M396T54_pos	0.02866195	0.008629184	0.008080351	0.00441628	0.01552999	0.039208332	0.062811072	0.036921715	0.056717587	0.098846543	0.038250686	0.151415958	0.047682066
M744T776_pos	0	0.057521125	0.059940481	0.06021596	0.071474705	0.080686823	0.065792901	0.254785861	0.086991254	0	0.078945588	0.056588875	0.063188346
M803T255_pos	0.04586073	0.110253303	0.058102636	0.09029583	0.034972619	0.09931573	0.080368349	0.084174684	0.02474303	0.145944216	0.028642986	0.175482768	0.097156616
M912T54_pos	0.007297679	0.047526502	0.016800969	0.008248682	0.053200673	0.041869738	0.036433946	0.048960265	0.07956465	0.134035835	0.007839824	0.16531572	0.024937946
M460T493_pos	5.118814922	1.571113596	2.689342965	1.813289011	1.43714779	1.139737182	1.052759604	3.294576079	2.54336615	3.114775764	1.279102434	2.965723186	1.873825009
M490T526_pos	0.353127822	0.378578682	0.415519027	0.373815519	0.511082512	0.47698355	0.515350684	0.067941156	0.059899691	0.028130203	0.411715252	0.05301691	0.403283005
M309T425_pos	0.059777828	0.061678205	0.062394417	0.060834431	0.054970093	0.059361931	0.061372241	0.058211867	0.06443218	0.06626096	0.058347407	0.060264862	0.056778223
M937T245_pos	0.065025202	0.084752061	0.075149856	0.081760234	0.057301486	0.091329883	0.062342049	0.087835558	0.090300829	0.10617534	0.040565171	0.106008777	0.057611998
M459T701_pos	7.939626816	9.222645127	8.301004972	12.4829274	10.89846755	9.631990141	9.777152727	5.05216936	6.166328915	3.366534209	6.084572839	5.463571839	5.854463415
M715T278_pos	0.144063521	0.126731128	0.13407747	0.1260603	0.135857271	0.109275736	0.109245909	0.111934271	0.205572775	0.243495511	0.076711929	0.374012182	0.143710362
M689T280_pos	0.085106382	0.037334396	0.049490584	0.046208987	0.03101968	0.065224714	0.048142711	0.045440853	0.088719457	0.144130585	0.049012502	0.171000322	0.047948172
M890T284_pos	0.044205529	0.032492529	0.028113282	0.016099183	0.020916551	0.085637749	0.041090233	0.046325155	0.072278655	0.07664995	0.069172161	0.107290992	0.085907136
M824T327_pos	0.066479486	0.080454159	0.060164094	0.091674102	0.031125846	0.043100675	0.053133174	0.033519536	0.051617799	0.018893754	0.025856861	0.035447216	0.026145212
M203T583_pos	0.69042706	0.33746618	0.335666794	0.319501358	0.347430943	0.359504177	0.358417028	0.335065462	0.335323147	0.336440739	0.289200655	0.344205899	0.361437936
M460T53_pos	0.510285541	0.408387211	0.445881288	0.500703677	0.557103179	0.354597272	0.535960799	0.107239697	0.148821692	0.151223811	0.378889441	0.216856081	0.324651321
