name	FD_D1	FD_D2	FD_D3	FD_D4	FD_D5	FD_D6	FD_D7	FD_D8	FD_PG2	FD_PG3	FD_PG5	FD_PG6	FD_PG7	FD_PG8
M351T459_pos	0.161278507	0.083430838	0.015575053	0.183570793	0.064158714	0.017068527	0.028303117	0.035856982	0.012126307	0.020619861	0.011373339	0.09621593	0.029181536	0.118354204
M951T439_pos	0.059962593	0.113850871	0.045909628	0.04721914	0.070345879	0.068249054	0.058947724	0.061006754	0.022348793	0.04102767	0.039597496	0.036097632	0.056468021	0.036730651
M257T87_pos	0.350440954	0.706650562	0.438307655	0.368321801	0.367552751	0.420185544	0.284842537	0.382437697	0.694526236	0.734872395	0.541121721	0.286629687	0.565290266	0.321057402
M375T274_pos	0.193912122	0.490251943	0.489008478	0.279079968	0.176757514	0.335567308	0.181477652	0.308317182	0.401074729	0.383235144	0.393221709	0.296377474	0.345477752	0.342555491
M229T243_pos	0.046039861	0.049565681	0.036459763	0.044910107	0.094125581	0.059467245	0.051419047	0.053858369	0.082767392	0.022578496	0.086333192	0.065479889	0.095617871	0.007279567
M60T47_pos	1.917677557	2.953709442	1.567313759	2.053370713	2.025728863	1.912105207	1.627005944	2.142453867	1.792739074	2.028526428	2.370637312	2.093790866	2.368813021	0.471989029
M540T493_pos	0.294478223	0.514178776	0.338923614	0.224168881	0.270278485	0.321244276	0.231471662	0.265231583	0.281909502	0.27820987	0.273202185	0.261185322	0.263304573	0.279257319
M866T438_1_pos	0.048949035	0.16063061	0.076676515	0.05241891	0.04538085	0.035396358	0.044807489	0.046646746	0.045615407	0.037482593	0.058411702	0.021275322	0.038736139	0.02182791
M471T298_pos	0.149297923	0.081042241	0.192098899	0.116410264	0.27111779	0.262312725	0.123630857	0.290431731	0.21301641	0.245332672	0.160579881	0.17158498	0.239058832	0.219457453
M903T279_pos	0.060641364	0.046635207	0.069052764	0.0361111	0.044375155	0.075052944	0.058250969	0.057912874	0.047430785	0.09757643	0.064328408	0.085451031	0.092532342	0.107964111
M609T538_pos	0.142340145	0.026816223	0.201525088	0.124679592	0.319815623	0.443891639	0.451127678	0.357000385	0.042704384	0.149454981	0.113029833	0.126336034	0.372789027	0.131125575
M240T233_pos	0.253939332	0.205686473	0.178274129	0.22607028	0.273870695	0.25889983	0.200429026	0.242059924	0.168751938	0.142143997	0.250071228	0.223723527	0.278767907	0.169715902
M364T721_pos	0.425940984	1.264888517	0.595755161	0.446066375	0.402825451	0.38308397	0.381933323	0.442838368	0.401021952	0.426819721	0.417441647	0.266494614	0.397218179	0.447515302
M499T277_pos	0.150092603	0.095465376	0.087446594	0.124104552	0.129376223	0.125985849	0.144119352	0.120980427	0.140378179	0.178523116	0.090175943	0.157517607	0.181071377	0.141517192
M473T493_pos	3.445018059	7.239533529	4.262706411	3.405803361	3.340420699	4.123376275	3.378152026	3.484409978	4.138716393	3.366882318	3.229541099	3.219503372	3.227159421	3.317455514
M888T526_pos	0.038386433	0.002655396	0	0.029711901	0.010299083	0	0.001005916	0	0.010154995	0.006557112	0	0.017801001	0.003324659	0.019069936
M109T417_pos	0.191405273	0.59532012	0.31773855	0.196923129	0.181798622	0.183110053	0.195155837	0.185644282	0.190453282	0.192370294	0.188773249	0.15874076	0.189268374	0.222796455
M524T409_pos	0.182910148	0.170114483	0.245783904	0.215456098	0.234938965	0.306826121	0.28347818	0.320535048	0.085307583	0.202862956	0.370741153	0.174151151	0.4621673	0.181886279
M684T243_pos	0.464764105	0.351824383	0.478624504	0.489870263	0.570279245	0.763832866	0.533913736	0.617722393	0.219259783	0.266337253	0.59255045	0.437315544	0.640834658	0.388240381
M197T45_pos	0.430834125	1.071570329	0.430098714	0.468136007	0.172644168	0.439893574	0.422368036	0.271944893	0.177387172	0.203181443	0.169762493	0.234349798	0.221464041	0.324626895
M296T715_pos	0.143392393	0.412250396	0.19478344	0.132623585	0.134959799	0.142010641	0.111161331	0.134019458	0.133962769	0.134129856	0.117370795	0.104849091	0.126296909	0.116979701
M326T607_pos	0.548650419	1.5170198	0.758225781	0.531668602	0.535296574	0.52399295	0.561526689	0.516980367	0.520554357	0.479586074	0.488464056	0.40805497	0.49871669	0.466674007
M242T445_pos	0.320539405	0.645122945	0.515964487	0.292663014	0.267921781	0.202224695	0.199260302	0.187272722	0.18547559	0.170155554	0.163046509	0.130405725	0.166775631	0.15479948
M610T49_pos	0.184961665	0.38349372	0.186346118	0.094879343	0.170907447	0.167995765	0.143567333	0.197144092	0.279924433	0.22103506	0.218751429	0.161906266	0.254425494	0.25121843
M221T582_pos	0.084592434	0.218215399	0.109570273	0.084853186	0.094311853	0.080063661	0.088717737	0.095340653	0.09488784	0.102623149	0.096370885	0.082216655	0.102105129	0.089087531
M772T49_pos	0.037789875	0.073375831	0.067161871	0.029827173	0.049925828	0.071864458	0.039835318	0.064290168	0.103487567	0.075463459	0.11046505	0.038813802	0.09136892	0.096158545
M892T275_pos	0.025523521	0.035176276	0.109270262	0.031700675	0.025582106	0.064225284	0.056317229	0.091032055	0.075562582	0.066615006	0.093897589	0.105195823	0.060326012	0.177248501
M342T314_pos	0.159328286	0.139302864	0.202025709	0.225254508	0.198152052	0.163054658	0.145714667	0.173721324	0.155798673	0.180445878	0.269842627	0.188785249	0.261400863	0.229073151
M356T577_pos	1.077374057	2.885596871	1.480740253	1.025648628	0.997129116	1.03415263	1.033196402	1.008689197	0.948240672	0.937133181	0.946648992	0.810637258	0.940859267	0.964938387
M397T773_pos	0.562261556	1.545540699	0.767169336	0.514975274	0.499070698	0.428769255	0.546978488	0.485381753	0.399136865	0.435075627	0.475557501	0.3673932	0.492517583	0.457644016
M423T96_pos	0.391012467	0.533707677	0.302289867	0.487110636	0.399699871	0.224808911	0.227259569	0.225562805	0.529096923	0.563189034	0.737217095	0.613176093	0.788546062	0.511083999
M836T764_pos	0.042091409	0.367798582	0.050443636	0.057233459	0.130718666	0.119590621	0.256290401	0.217367956	0.033279871	0.160718964	0.177351433	0.09948063	0.147661059	0.112096187
M960T45_pos	0.065570028	0.213070329	0.124400359	0.097774313	0.056832111	0.053095659	0.064082192	0.051189009	0.06371845	0.070702231	0.05352822	0.079310426	0.052537872	0.082531018
M595T242_pos	0.09518498	0.042495013	0.090430129	0.033723331	0.16387604	0.104281017	0.28701216	0.110164439	0.095618193	0.140330939	0.131895724	0.065884547	0.136392791	0.046663056
M162T134_pos	0.805618543	2.10942547	0.592526	0.73838444	0.570705607	0.210094831	0.336053815	0.265998265	0.598798793	0.724913264	0.703383275	0.708144728	0.58958802	1.003560014
M333T471_pos	0.161359062	0.712842404	0.357828444	0.179281167	0.136188811	0.1371783	0.22540064	0.14167773	0.201759505	0.173676549	0.171913005	0.126327948	0.153171622	0.218662569
M260T182_pos	0.598745096	0.426815522	0.498244529	0.451957998	0.678244907	0.593641978	0.832181408	0.455193167	0.379116183	0.298972527	0.425733446	0.632694213	0.357763309	0.691339621
M881T526_pos	0.06617264	0.002343017	0	0.065033229	0.013395901	0	0.005171277	0	0.012563389	0.01965495	0	0.056548258	0.005865703	0.060115128
M104T47_pos	139.2873613	301.3567855	154.1864029	146.7877498	146.8273954	143.871344	133.0018484	148.7562363	135.0708865	142.5424785	157.1274143	133.8342443	156.7674791	52.75320828
M456T309_pos	2.16666149	2.534820694	2.718285249	1.522652216	1.839668047	2.448649244	1.669413802	1.992890474	1.904659805	1.803236079	1.626675192	1.438952027	2.456704487	1.358645987
M505T238_pos	0.301313096	0.445034729	0.344482476	0.332572039	0.305495443	0.421651026	0.360949385	0.502940748	0.225267321	0.289145984	0.319019335	0.277556386	0.356976868	0.251652371
M874T350_pos	0.140922546	0.156209765	0.117152275	0.088145892	0.087911155	0.157646125	0.107333144	0.111537137	0.073357546	0.153121761	0.110489021	0.12602882	0.09517459	0.107735112
M197T671_pos	0.467809743	1.418086291	0.650520687	0.404962603	0.444554547	0.440825756	0.435908274	0.441661049	0.436534974	0.463682214	0.430055003	0.362931273	0.415066166	0.454131672
M675T297_pos	0.337402948	0.278941852	0.242250384	0.390906619	0.406154411	0.401914495	0.313381708	0.379477432	0.231296042	0.245400128	0.439818696	0.228388823	0.340325402	0.240172077
M661T392_pos	0.148842621	0.194651602	0.036477664	0.375730767	0.124393713	0.021714845	0.027944343	0.014202501	0.035835238	0.059133336	0.080014508	0.064447243	0.097988073	0.114207367
M811T225_2_pos	0.094852116	0.07149895	0.069723691	0.036494143	0.143934611	0.133255781	0.09195289	0.096440851	0.056944612	0.119258368	0.089876317	0.064190577	0.062543081	0.062710904
M742T230_pos	0.02897673	0.034666156	0.023018817	0.029557369	0.130247459	0.018111176	0.116043378	0.020749109	0.096244755	0.142858041	0.156871587	0.103982922	0.112754106	0.106924826
M785T758_pos	0.130905665	0.296236743	0.146477323	0.060853083	0.04508438	0.070765155	0.147442519	0.039269751	0.04639665	0.071904153	0.059212719	0.061282252	0.044557675	0.055150795
M480T449_pos	0.392513684	0.39645063	0.487934467	0.288862357	0.142529094	0.125973953	0.118902758	0.189754466	0.06346461	0	0.286283658	0.130184701	0.065867729	0.036928251
M412T668_pos	0.104173697	0.321889422	0.162479767	0.088931321	0.09431947	0.092405506	0.080681431	0.092263607	0.1030166	0.105634607	0.0910227	0.077739174	0.097428191	0.089791361
M851T230_pos	0.133980384	0.063236297	0.152528292	0.147149765	0.0984003	0.21836324	0.14491106	0.234731907	0.08382719	0.284869022	0.488307286	0.247601408	0.252538557	0.357445498
M344T92_pos	0.444060922	0.59349694	0.238218991	0.38287019	0.41105283	0.327507237	0.276423618	0.339183414	0.523264182	0.461349017	0.371929164	0.498385389	0.46465189	0.563087397
M454T372_pos	0.219870121	0.170492982	0.295641933	0.111698344	0.397223219	0.421910665	0.26629443	0.441101499	0.141291369	0.216477857	0.141003017	0.181520841	0.186396921	0.186764928
M537T350_pos	1.821002597	1.261507537	1.466532734	1.218593594	3.015898104	2.397340375	2.034275493	1.555425339	0.786208245	1.147270914	1.147992071	1.271971427	1.1643676	1.627229666
M206T134_pos	0.110407478	0.303071367	0.077324727	0.101875259	0.08416932	0.026226131	0.043532952	0.035459191	0.087885739	0.108530207	0.104875229	0.103166657	0.076126471	0.145435434
M592T50_pos	0.095513519	0.193480813	0.148637179	0.200759308	0.103088032	0.073257297	0.085098754	0.083659855	0.104417086	0.069366152	0.127865758	0.089683512	0.141347441	0.117723429
M177T461_pos	0.519676477	1.620500313	0.794083797	0.515092796	0.503496341	0.510689169	0.518586454	0.524789256	0.529342983	0.496717371	0.501289593	0.395755502	0.50126055	0.489957948
M226T54_pos	0.124920012	0.258397092	0.103545272	0.06064304	0.127877886	0.112798881	0.114326506	0.102708124	0.129615116	0.11345925	0.106519908	0.09692196	0.123873626	0.143815298
M409T283_pos	0.178303232	0.169340293	0.121516811	0.153703653	0.112108457	0.194393703	0.136213981	0.209541326	0.125166022	0.18145046	0.152143394	0.161285956	0.164177712	0.119479079
M807T54_pos	0.027489341	0.024384986	0.027378374	0.037221509	0.055250125	0.025378469	0.022345851	0.047304666	0.024987935	0.032090075	0.073766038	0.03193073	0.056987254	0.029381428
M584T420_pos	0.246937544	0.222314371	0.266161904	0.214418589	0.555847018	0.535059538	0.408169993	0.767667492	0.117713521	0.232697989	0.284885525	0.292096758	0.493939628	0.317805128
M377T303_pos	0.505822979	0.841258075	0.666568154	0.515936246	0.41401278	0.752320448	0.453968246	0.561490145	1.057694723	0.853852152	1.361320327	0.62380818	1.117565307	0.744874665
M427T362_pos	0.957333527	0.757033242	1.067411245	0.255584318	0.389026025	0.149094809	0.17692551	0.148531755	0.744694902	0.677472129	0.503962746	0.150317173	0.417166675	0.170116435
M749T283_pos	0.082579949	0.0362718	0.100479167	0.083950782	0.110254171	0.110536566	0.105823835	0.135215895	0.051865206	0.079289405	0.123260971	0.059882913	0.083770004	0.050926018
M155T360_pos	0.234974414	0.580073164	0.301569128	0.230093805	0.192030507	0.209049487	0.209536339	0.188323256	0.22689218	0.210467935	0.203345781	0.171022956	0.204721595	0.233514877
M256T74_pos	0.158512421	0.130511131	0.126268389	0.275997674	0.468021037	0.340413238	0.386604523	0.385793977	0.118662735	0.177507794	0.393530221	0.278220778	0.126944043	0.441131724
M365T110_pos	0.130443593	0.104404449	0.065357615	0.097588182	0.136169036	0.069808814	0.060723045	0.065652414	0.205815879	0.24032802	0.183878922	0.245428655	0.121547493	0.103307084
M947T707_pos	0.040519555	0.060094251	0.030793619	0.107100563	0.039120544	0.017217617	0.023866151	0.041834016	0.022235785	0.023293218	0.011259789	0.080270768	0.031770854	0.086832404
M194T54_pos	0.278934362	0.193316597	0.406593611	0.107584127	0.125784538	0.264202064	0.281545395	0.441358617	0.28177038	0.200888447	0.286993042	0.270589149	0.155200852	0.34512537
M202T119_pos	0.149110488	0.272376054	0.087395176	0.174533286	0.156828913	0.099705419	0.108941765	0.12560002	0.100240806	0.110331736	0.058643388	0.095422895	0.039117538	0.218385018
M95T417_pos	0.063811082	0.209766301	0.098388694	0.065098888	0.066816354	0.056569539	0.06232197	0.060010843	0.06773391	0.061054248	0.065128911	0.05063873	0.064203348	0.060208952
M409T576_pos	0.135811824	0.170311684	0.155645192	0.123238115	0.450704934	0.280598102	0.286222355	0.334051242	0.111863613	0.13178671	0.280634343	0.135488778	0.378317411	0.120875194
M718T697_pos	0.17036204	0.293949543	0.263826815	0.141482827	0.159994774	0.139440508	0.214177279	0.225667394	0.175407017	0.210568597	0.187030497	0.146598407	0.167082369	0.177165952
M253T538_pos	0.469381624	1.295686311	0.648713938	0.459655136	0.443707988	0.433251916	0.445095968	0.462280795	0.445075543	0.437961068	0.438329481	0.37041214	0.419544528	0.456445967
M766T52_pos	0.334666061	0.458801162	0.163073573	0.375129871	0.328652604	0.340145839	0.310599382	0.497413129	0.493811002	0.597724594	0.523939589	0.13135591	0.378804693	0.134986371
M73T52_pos	0.018609815	0.07748446	0.034605101	0.022464219	0.020602039	0.013957224	0.016440187	0.01442787	0.018550813	0.019770225	0.02115752	0.013415064	0.025004514	0.036933857
M789T285_pos	0.087473679	0.089504602	0.090657135	0.101188131	0.079542082	0.100747155	0.12465055	0.118887124	0.066167868	0.094958741	0.090832165	0.078475109	0.093187814	0.080606336
M377T232_pos	0.510022531	0.622795363	0.353936861	0.568135568	0.733028115	0.775673803	0.537102614	0.679186027	0.442461609	0.494712138	0.839370749	0.729445051	0.831112267	0.754466587
M509T309_pos	1.20369307	0.99558896	1.063633578	0.672633314	1.746709725	1.583122691	1.229282157	1.173592376	0.603360929	0.736419877	0.516479396	0.883841725	0.575448214	1.255349739
M317T256_pos	0.332551892	0.71726962	0.659832362	0.3231199	0.285159477	0.525832163	0.30387912	0.482109586	0.324072487	0.344012665	0.285040134	0.291062359	0.642401057	0.303050137
M82T52_pos	0.243485957	0.233819257	0.168795472	0.212251563	0.240583315	0.134174215	0.239129923	0.177610592	0.211340696	0.218985785	0.164549862	0.223414621	0.16660304	0.120126736
M556T582_pos	0.459434462	1.159309814	0.596444328	0.454914838	0.458480992	0.464412943	0.465430385	0.469849276	0.3985284	0.444390241	0.452090611	0.403397046	0.45597307	0.480199832
M918T526_pos	0.201813854	0.134834348	0	0.244877716	0.076031406	0	0.035514589	0	0.119918261	0.113885494	0.026667847	0.169419888	0.078895341	0.162007231
M973T394_pos	0.021465134	0	0.001964263	0.015974608	0.001135236	0.003064787	0.004905233	0.002585935	0.014481174	0.009518873	0.005937384	0.007657922	0.004212936	0.006133765
M349T236_pos	0.108992069	0.173291925	0.148656041	0.119568444	0.17616609	0.265614081	0.16296417	0.266538785	0.10525998	0.122609711	0.218534402	0.145614295	0.204811411	0.146425451
M131T51_pos	0.655352011	0.645830455	0.686678597	0.326095188	1.714707247	0.64807581	1.596913015	0.968447077	1.639564952	2.206040179	4.078113902	0.868853941	2.239130984	1.092425433
M373T321_pos	0.11581822	0.175083217	0.291342477	0.155913835	0.151356656	0.34969567	0.155362733	0.262123619	0.206742797	0.348702313	0.503280116	0.136627645	0.455563471	0.196598098
M329T110_pos	0.197656872	0.202465135	0.207963997	0.139717281	0.12651686	0.172570925	0.118629189	0.14680168	0.201776544	0.176864085	0.250169606	0.151200766	0.286183698	0.20145182
M933T289_pos	0.046082761	0.060154247	0.079151957	0.025506716	0.015494254	0.112143523	0.067621617	0.099914458	0.064219777	0.090689588	0.032659563	0.135015777	0.072504985	0.122195043
M595T244_pos	0.133564099	0.098608384	0.131604829	0.142222804	0.149274105	0.197706665	0.211356766	0.186126508	0.087112087	0.12166373	0.18772362	0.06865702	0.155834723	0.093352944
M626T233_pos	0.350369386	0.171915567	0.198726113	0.248013526	0.194919496	0.283933746	0.309287688	0.291776757	0.189873437	0.256120443	0.24178101	0.198652485	0.293719813	0.108806258
M507T298_pos	2.723648445	1.966154089	2.622245774	2.294296971	4.862901227	4.089727699	3.33927496	3.633333696	1.356817818	2.019781127	1.272517081	2.052052498	1.232076327	2.954270022
M582T242_pos	0.130297049	0.172529514	0.220807201	0.257849502	0.308604312	0.237784083	0.165846642	0.287965065	0.117182219	0.251205469	0.175385162	0.189146206	0.156233814	0.179473663
M283T196_pos	0.129129884	0.097156729	0.100819194	0.117008337	0.106193403	0.136073792	0.105282879	0.129682449	0.128509728	0.134700045	0.169243193	0.116886674	0.177586178	0.140210361
M411T75_pos	0.121256003	0.101292274	0.043805462	0.101551845	0.110421832	0.094751168	0.059117823	0.139403585	0.070594103	0.158328528	0.121584992	0.068783937	0.133164897	0.071941607
M963T317_pos	0.081689366	0.123652494	0.105030003	0.046051537	0.033853259	0.13129687	0.091372768	0.088036869	0.036494564	0.061652536	0.050399768	0.066006131	0.108407309	0.045438931
M219T685_pos	0.197742429	0.571040011	0.287393127	0.187679121	0.179828872	0.189880822	0.192848534	0.179190111	0.172442546	0.180865922	0.175952992	0.145952219	0.174557017	0.175422534
M441T493_pos	0.943274315	2.272841157	1.357018225	0.879183027	0.687223957	0.879567986	0.766282684	0.686574208	1.191912627	0.846608457	0.810346027	0.564021601	0.769357928	0.593918483
M495T377_pos	0.163471529	0.120963892	0.124226324	0.162367291	0.093404989	0.102935505	0.099058898	0.083299021	0.131841648	0.109973295	0.089883795	0.133421054	0.096235817	0.180092738
M207T46_pos	1.264595704	2.156560117	1.269108725	1.544356541	1.60721409	1.317387667	1.231518168	1.371352935	1.045528717	1.2953349	1.727367928	1.608624365	1.525299717	0.651431162
M298T177_pos	0.076498636	0.060221125	0.12448312	0.056584109	0.062701525	0.120332998	0.076505699	0.06399164	0.124979757	0.098750308	0.06674149	0.086186984	0.096310224	0.093957678
M152T123_pos	0.075877808	0.13068985	0.266654971	0.098998247	0.154669095	0.244811983	0.332588335	0.228363208	0.089999745	0.107210897	0.131663317	0.183073552	0.120762188	0.101909495
M665T302_pos	0.094671786	0.031851318	0.15122902	0.082246317	0.042521212	0.141794305	0.168986322	0.093816737	0.132361959	0.179457257	0.075578744	0.110625412	0.03917967	0.080016605
M64T45_pos	0.022529878	0.066133094	0.037378886	0.027096616	0.024243087	0.031675812	0.026336904	0.023927544	0.012249785	0.016670728	0.017324625	0.015624878	0.025110607	0.021985447
M989T247_pos	0.16180337	0.070340377	0.131890472	0.095700124	0.24358462	0.145451131	0.150243719	0.185703436	0.146612078	0.261171421	0.411998564	0.070677477	0.116534735	0.082737815
M479T232_pos	0.233619205	0.242581269	0.367143039	0.234280042	0.514981262	0.426062594	0.296931504	0.418465308	0.323756534	0.219175223	0.359221767	0.206260838	0.383282937	0.201276084
M520T696_pos	0.773054892	2.12028957	1.05676076	0.841740231	0.668843559	0.714035804	0.95170998	0.664141524	0.620593387	0.607664534	0.684914502	0.691945744	0.669738965	0.81257712
M648T48_pos	0.151678403	0.229512784	0.040993191	0.048663001	0.095616897	0.039138827	0.063050092	0.158321619	0.257122649	0.140739438	0.279065121	0.13888067	0.05307714	0.290248233
M557T741_pos	0.07248398	0.210111772	0.109188245	0.061905881	0.066558021	0.064197762	0.051901612	0.063820187	0.075899388	0.06925966	0.064460709	0.049609899	0.055845747	0.068204649
M332T48_pos	2.041359842	1.41883091	0.799313266	1.16334422	1.615920497	1.348369425	1.032604816	1.843147808	1.846546425	1.613895395	1.663768244	2.885912795	1.905197096	0.078548298
M583T515_pos	0.088363733	0.01870955	0.072580081	0.077289125	0.113276717	0.140389064	0.219708201	0.130584779	0.021677594	0.037722676	0.042125057	0.03669647	0.134232552	0.056501304
M154T53_pos	0.137535567	0.303484185	0.179690015	0.06027248	0.315488018	0.16604765	0.309209786	0.232230827	0.14850354	0.189625577	0.429524378	0.109210364	0.403889775	0.160385941
M504T53_pos	0.819021721	5.550361103	1.768252059	0.777737317	0.98287863	0.912247434	0.656361609	0.889280013	0.92103434	1.066881284	0.999704582	0.86438288	1.028210826	1.727479885
M350T54_pos	0.132247895	0.670881376	0.303428015	0.261719377	0.183740551	0.264008458	0.23441168	0.251491841	0.290259396	0.121750559	0.306063947	0.217079177	0.232442833	0.276250713
M452T712_pos	2.363018638	6.670893336	3.372678659	2.392576012	2.284321816	2.387596862	2.340095817	2.382031223	2.247275903	2.184073305	2.154771834	1.848734876	2.185231534	2.295750088
M451T336_pos	0.078246118	0.052073685	0.051818499	0.448291885	0.036965691	0.117869149	0.034197167	0.027866898	0.045094525	0.062753542	0.026723874	0.077961814	0.010911123	0.082003487
M200T117_pos	0.067189155	0.148019233	0.067091886	0.073576855	0.082224973	0.042001231	0.048589024	0.060843345	0.067148999	0.075114643	0.072604721	0.056315235	0.052475236	0.091295995
M923T724_pos	0.286598088	0.770328819	0.354898423	0.305992054	0.321902584	0.218738232	0.255567709	0.28490997	0.272875562	0.328997033	0.329265976	0.198454979	0.345138408	0.34441672
M465T239_pos	0.548176928	0.699198878	0.456522583	0.429666239	0.528887528	0.531338037	0.434829147	0.476821888	0.496665131	0.656354385	0.663023464	0.33671201	0.378914145	0.282588979
M294T582_pos	0.201633182	0.494894089	0.257599077	0.186205935	0.210526479	0.18615916	0.202908983	0.234149664	0.206614144	0.228110279	0.219132984	0.184647288	0.214604252	0.208535495
M872T527_pos	0.045291605	0.002787495	0	0.078439666	0.022223681	0	0.003222507	0	0.005855568	0.015337622	0	0.04331106	0.000795906	0.032846314
M412T301_pos	1.117809662	1.090550686	0.858502245	1.175453456	1.181326397	1.27043563	0.943773794	1.131436511	1.541619775	1.493852934	1.97719825	1.188923362	1.742894501	1.351028694
M100T52_pos	10.93884824	10.17983718	6.562448674	9.682390461	10.67696109	5.259971679	10.16137492	7.444427238	9.001645501	9.88506504	7.259850864	10.15021791	6.895565754	5.246914574
M376T50_pos	0.173383223	0.750858662	0.322457744	0.195079147	0.15834284	0.575514227	0.297562649	0.36949981	0.223797593	0.297901708	0.36012705	0.288901351	0.346769711	0.412759037
M381T315_pos	0.253849462	0.210678231	0.227126788	0.299478887	0.10445614	0.255343429	0.154714792	0.136185932	0.16602107	0.19793779	0.211460653	0.171252432	0.260707133	0.254818847
M525T624_pos	0.053756247	0.467504172	0.200849841	0.065620483	0.039033986	0	0.071524321	0.09515596	0.145259573	0.138170712	0.021984879	0	0	0.119395724
M955T707_pos	0.020020222	0.023843334	0.002820101	0.030931642	0.013704762	0.009516417	0.007467302	0.008596274	0.013272627	0.006748519	0.004382432	0.029909489	0.007961647	0.043287045
M694T90_pos	0.057649546	0.082894286	0.038334027	0.023112645	0.005683373	0.01717996	0.003687194	0.012798709	0.030816461	0.024704107	0.007243815	0.024898097	0.025822942	0.057129935
M155T41_pos	0.191120398	0.45579346	0.351917536	0.190224568	0.18381828	0.277569302	0.268138496	0.279301537	0.183237048	0.221244069	0.191717352	0.173496054	0.225515102	0.19780251
M929T52_pos	0.013731499	0	0.13280934	0.059761866	0.026651857	0.066906278	0.050721629	0.130219843	0.195802768	0.159592768	0.131156	0.0496639	0.140859674	0.010956894
M816T283_pos	0.66269705	0.417806462	0.468755211	0.698865345	0.467583844	0.784544172	0.640381167	0.862715293	0.407870321	0.631619967	0.550457694	0.601682658	0.520126059	0.465204836
M101T52_pos	29.02940413	27.82355056	17.78198301	26.04222985	28.41241085	14.27349404	26.8823377	19.93576893	23.95299026	26.02654162	19.32916626	26.66825439	18.28170158	13.85770894
M236T167_pos	0.108791962	0.110856217	0.034295327	0.095107654	0.099884747	0.035395393	0.049190345	0.044074991	0.070514966	0.052974398	0.092016414	0.04549386	0.025354131	0.066803132
M461T707_1_pos	7.19995767	6.209883391	0.626075041	13.84938218	2.527964869	1.603541256	3.767527297	0.487311982	0.405110322	0.713335094	0.943135335	10.62613922	2.332720915	1.668464331
M756T49_pos	0.028924201	0.054744481	0.04424502	0.02510547	0.031003822	0.041983981	0.037686294	0.039189832	0.058420553	0.06292946	0.096507977	0.024540541	0.062566736	0.094908051
M512T330_pos	1.916720447	1.864967655	2.428684273	1.639367833	2.149920932	2.417092826	1.583381694	3.298241503	0.732336613	0.752580252	1.762464468	0.990020785	2.901399219	1.318428033
M561T363_pos	0.499319187	0.381021082	0.605644593	0.356503446	0.919749699	0.792453461	0.592261262	0.64665451	0.249004081	0.507839364	0.256244394	0.334530647	0.265317293	0.42780144
M716T54_pos	0.042531941	0.015710484	0.001135058	0.047390805	0.061105255	0.043421224	0.070533048	0.068228264	0.038248657	0.037346021	0.081842144	0.035529351	0.068880125	0.0351412
M55T52_pos	1.697716364	1.679356388	1.09027274	1.554099531	1.658870349	0.891823419	1.610002724	1.191853779	1.383582736	1.520462366	1.153028752	1.541613905	1.057975364	0.892535138
M163T52_pos	0.162753393	0.651324486	0.262757011	0.145254673	0.166514274	0.136347273	0.15184242	0.142749133	0.175402376	0.146014563	0.161224666	0.140075206	0.160435432	0.282566454
M511T379_pos	0.081812145	0.044069349	0.038586157	0.088895217	0.039061065	0.015547894	0.045706307	0.012985982	0.082638221	0.055043689	0.048992439	0.089716716	0.013024898	0.115933972
M543T379_pos	0.736954198	0.513002272	0.362213598	0.784446335	0.428852244	0.227896216	0.398432358	0.127889353	0.726955244	0.683739318	0.523520722	0.852849992	0.242487879	1.042714237
M468T381_pos	1.6343694	1.046576918	1.211755978	1.398869653	2.947319819	1.987282598	2.029445936	2.377724122	0.831978565	1.107365089	0.780569671	1.284969943	0.660769904	1.546101793
M629T451_pos	0.105081797	0.05841113	0.060145426	0.187936311	0.120104739	0.038846656	0.073672155	0.046484902	0.038261506	0.076194489	0.107434093	0.135110329	0.074033323	0.154727852
M530T271_pos	0.56029702	0.465230001	0.386485784	0.590684882	0.728249237	0.563166297	0.624407312	0.540552549	0.53924355	0.869459113	0.556165859	0.509550453	0.541026004	0.581205382
M527T371_pos	0.138217416	0.334990574	0.322091639	0.446303368	0.32201723	0.205460571	0.477735289	0.193466787	0.262754528	0.446520586	0.304420165	0.34782767	0.192629538	0.471980791
M640T614_pos	0.059852116	0.083648977	0.144424279	0.095846513	0.136675698	0.298844854	0.186302415	0.24847604	0.111824705	0.121546911	0.194300984	0.034005995	0.066287724	0.0263021
M350T228_pos	0.206799818	0.22909197	0.147042086	0.084234331	0.0661972	0.094739143	0.069119362	0.082712477	0.205391217	0.186508554	0.067612313	0.210628846	0.107566772	0.28786761
M557T337_pos	0.922577241	0.678799587	0.975978876	0.505134945	2.270509644	1.697141423	1.782754998	1.608065782	0.391612933	0.580829143	0.456696764	0.645370219	0.46997506	0.90892889
M270T41_pos	0.120852548	0.088206479	0.115396801	0.144111442	0.148367889	0.160528097	0.119006307	0.152069996	0.107329803	0.133604643	0.150059832	0.138806076	0.121318409	0.17603922
M458T297_pos	0.282330587	0.408908792	0.501608331	0.55415967	0.470719834	0.885255069	0.51425802	0.966511178	0.312136391	0.302806004	0.720177641	0.395741384	0.626260296	0.424913737
M295T410_pos	0.038843711	0.047599986	0.016243935	0.055863223	0.05562988	0.04377819	0.053366324	0.044217251	0.054056001	0.062569393	0.029652391	0.075421899	0.027075875	0.093111027
