name	FD_C1	FD_C2	FD_C3	FD_C4	FD_C5	FD_C7	FD_C8	FD_D1	FD_D2	FD_D3	FD_D4	FD_D5	FD_D6	FD_D7	FD_D8	FD_PG2	FD_PG3	FD_PG5	FD_PG6	FD_PG7	FD_PG8
M836T764_pos	0.163046225	0.042903589	0.062350581	0.067096717	0.097984511	0.098544176	0.059388488	0.042091409	0.367798582	0.050443636	0.057233459	0.130718666	0.119590621	0.256290401	0.217367956	0.033279871	0.160718964	0.177351433	0.09948063	0.147661059	0.112096187
M960T45_pos	0.266270338	0.093781048	0.082856681	0.133211919	0.106465613	0.093730879	0.104356438	0.065570028	0.213070329	0.124400359	0.097774313	0.056832111	0.053095659	0.064082192	0.051189009	0.06371845	0.070702231	0.05352822	0.079310426	0.052537872	0.082531018
M595T242_pos	0.032937717	0.033361201	0.015641788	0.034261071	0.040042808	0.018216157	0.029907459	0.09518498	0.042495013	0.090430129	0.033723331	0.16387604	0.104281017	0.28701216	0.110164439	0.095618193	0.140330939	0.131895724	0.065884547	0.136392791	0.046663056
M162T134_pos	3.159722435	1.468891576	1.574451169	1.530660418	1.547324641	1.778025481	1.455849878	0.805618543	2.10942547	0.592526	0.73838444	0.570705607	0.210094831	0.336053815	0.265998265	0.598798793	0.724913264	0.703383275	0.708144728	0.58958802	1.003560014
M333T471_pos	0.487501146	0.223473593	0.231897568	0.234333236	0.327429872	0.275690101	0.209131342	0.161359062	0.712842404	0.357828444	0.179281167	0.136188811	0.1371783	0.22540064	0.14167773	0.201759505	0.173676549	0.171913005	0.126327948	0.153171622	0.218662569
M260T182_pos	0.321263758	0.22773282	0.283219672	0.22051187	0.199863963	0.201502917	0.229663679	0.598745096	0.426815522	0.498244529	0.451957998	0.678244907	0.593641978	0.832181408	0.455193167	0.379116183	0.298972527	0.425733446	0.632694213	0.357763309	0.691339621
M881T526_pos	0.121843417	0.113483414	0.102100813	0.104274302	0.115365523	0.122553987	0.123391544	0.06617264	0.002343017	0	0.065033229	0.013395901	0	0.005171277	0	0.012563389	0.01965495	0	0.056548258	0.005865703	0.060115128
M104T47_pos	15.37557917	9.690755754	8.433447774	13.42163338	6.10847529	5.553063152	4.09309485	139.2873613	301.3567855	154.1864029	146.7877498	146.8273954	143.871344	133.0018484	148.7562363	135.0708865	142.5424785	157.1274143	133.8342443	156.7674791	52.75320828
M456T309_pos	1.22014544	0.948552767	1.179018615	0.797066519	0.779363894	0.730852016	0.86815256	2.16666149	2.534820694	2.718285249	1.522652216	1.839668047	2.448649244	1.669413802	1.992890474	1.904659805	1.803236079	1.626675192	1.438952027	2.456704487	1.358645987
M505T238_pos	0.247020442	0.095299221	0.10595068	0.319335279	0.137559458	0.217026729	0.083698869	0.301313096	0.445034729	0.344482476	0.332572039	0.305495443	0.421651026	0.360949385	0.502940748	0.225267321	0.289145984	0.319019335	0.277556386	0.356976868	0.251652371
M874T350_pos	0.085838139	0.053674045	0.051589227	0.079382645	0.044007129	0.040516099	0.065936863	0.140922546	0.156209765	0.117152275	0.088145892	0.087911155	0.157646125	0.107333144	0.111537137	0.073357546	0.153121761	0.110489021	0.12602882	0.09517459	0.107735112
M197T671_pos	0.991907753	0.492603274	0.493411069	0.471371572	0.478803118	0.489034143	0.471428385	0.467809743	1.418086291	0.650520687	0.404962603	0.444554547	0.440825756	0.435908274	0.441661049	0.436534974	0.463682214	0.430055003	0.362931273	0.415066166	0.454131672
M675T297_pos	0.24872219	0.165874377	0.196783237	0.119362936	0.113084689	0.128212463	0.121225463	0.337402948	0.278941852	0.242250384	0.390906619	0.406154411	0.401914495	0.313381708	0.379477432	0.231296042	0.245400128	0.439818696	0.228388823	0.340325402	0.240172077
M661T392_pos	0.294124236	0.338098384	0.300545076	0.205427807	0.175543692	0.310089793	0.216595833	0.148842621	0.194651602	0.036477664	0.375730767	0.124393713	0.021714845	0.027944343	0.014202501	0.035835238	0.059133336	0.080014508	0.064447243	0.097988073	0.114207367
M811T225_2_pos	0.0487423	0.029767845	0.04098482	0.032064162	0.046297408	0.038279453	0.038832446	0.094852116	0.07149895	0.069723691	0.036494143	0.143934611	0.133255781	0.09195289	0.096440851	0.056944612	0.119258368	0.089876317	0.064190577	0.062543081	0.062710904
M742T230_pos	0.041071939	0.028861814	0.03255426	0.033867799	0.050760329	0.048414882	0.042157338	0.02897673	0.034666156	0.023018817	0.029557369	0.130247459	0.018111176	0.116043378	0.020749109	0.096244755	0.142858041	0.156871587	0.103982922	0.112754106	0.106924826
M785T758_pos	0.311638816	0.200438086	0.113855138	0.174835003	0.32036752	0.127162343	0.066003094	0.130905665	0.296236743	0.146477323	0.060853083	0.04508438	0.070765155	0.147442519	0.039269751	0.04639665	0.071904153	0.059212719	0.061282252	0.044557675	0.055150795
M480T449_pos	0.368278885	0.191201598	0.211325351	0.433359738	0.24839534	0.306460211	0.249310614	0.392513684	0.39645063	0.487934467	0.288862357	0.142529094	0.125973953	0.118902758	0.189754466	0.06346461	0	0.286283658	0.130184701	0.065867729	0.036928251
M412T668_pos	0.248368127	0.111055974	0.105221846	0.107898899	0.106875659	0.112998296	0.112359993	0.104173697	0.321889422	0.162479767	0.088931321	0.09431947	0.092405506	0.080681431	0.092263607	0.1030166	0.105634607	0.0910227	0.077739174	0.097428191	0.089791361
M851T230_pos	0.035134868	0.044292321	0.051305809	0.126832026	0.014043632	0.017536211	0.037397277	0.133980384	0.063236297	0.152528292	0.147149765	0.0984003	0.21836324	0.14491106	0.234731907	0.08382719	0.284869022	0.488307286	0.247601408	0.252538557	0.357445498
M344T92_pos	0.194806351	0.324686198	0.372177302	0.226755701	0.104535894	0.308133842	0.096091431	0.444060922	0.59349694	0.238218991	0.38287019	0.41105283	0.327507237	0.276423618	0.339183414	0.523264182	0.461349017	0.371929164	0.498385389	0.46465189	0.563087397
M454T372_pos	0.065616501	0.028694506	0.045006465	0.055435113	0.086299502	0.088577675	0.100790634	0.219870121	0.170492982	0.295641933	0.111698344	0.397223219	0.421910665	0.26629443	0.441101499	0.141291369	0.216477857	0.141003017	0.181520841	0.186396921	0.186764928
M537T350_pos	0.539411089	0.324067462	0.8677487	0.111648616	0.163554018	0.01581941	0.078071426	1.821002597	1.261507537	1.466532734	1.218593594	3.015898104	2.397340375	2.034275493	1.555425339	0.786208245	1.147270914	1.147992071	1.271971427	1.1643676	1.627229666
M206T134_pos	0.449578462	0.203145291	0.222367368	0.236095539	0.229421235	0.235643619	0.225586211	0.110407478	0.303071367	0.077324727	0.101875259	0.08416932	0.026226131	0.043532952	0.035459191	0.087885739	0.108530207	0.104875229	0.103166657	0.076126471	0.145435434
M592T50_pos	0.327526117	0.260813589	0.309562008	0.306105081	0.301537947	0.337286953	0.336506912	0.095513519	0.193480813	0.148637179	0.200759308	0.103088032	0.073257297	0.085098754	0.083659855	0.104417086	0.069366152	0.127865758	0.089683512	0.141347441	0.117723429
M177T461_pos	1.165008145	0.555042474	0.542808504	0.555724919	0.532413949	0.555987651	0.518074917	0.519676477	1.620500313	0.794083797	0.515092796	0.503496341	0.510689169	0.518586454	0.524789256	0.529342983	0.496717371	0.501289593	0.395755502	0.50126055	0.489957948
M226T54_pos	0.123741593	0.110106293	0.1106331	0.080496888	0.096040283	0.128989222	0.082022114	0.124920012	0.258397092	0.103545272	0.06064304	0.127877886	0.112798881	0.114326506	0.102708124	0.129615116	0.11345925	0.106519908	0.09692196	0.123873626	0.143815298
M409T283_pos	0.111366596	0.085371034	0.084091455	0.142000438	0.059060832	0.072233411	0.112578031	0.178303232	0.169340293	0.121516811	0.153703653	0.112108457	0.194393703	0.136213981	0.209541326	0.125166022	0.18145046	0.152143394	0.161285956	0.164177712	0.119479079
M807T54_pos	0.006800554	0.013109814	0.016802117	0.002184218	0.009264993	0.008718997	0.011971843	0.027489341	0.024384986	0.027378374	0.037221509	0.055250125	0.025378469	0.022345851	0.047304666	0.024987935	0.032090075	0.073766038	0.03193073	0.056987254	0.029381428
M584T420_pos	0.156899946	0.118950172	0.146296553	0.242659681	0.154643325	0.211829408	0.19706977	0.246937544	0.222314371	0.266161904	0.214418589	0.555847018	0.535059538	0.408169993	0.767667492	0.117713521	0.232697989	0.284885525	0.292096758	0.493939628	0.317805128
M377T303_pos	0.595538807	0.408348555	0.4387105	0.382621073	0.382560637	0.424343589	0.353490549	0.505822979	0.841258075	0.666568154	0.515936246	0.41401278	0.752320448	0.453968246	0.561490145	1.057694723	0.853852152	1.361320327	0.62380818	1.117565307	0.744874665
M427T362_pos	1.419469526	1.260002801	1.378640622	0.700725644	0.748027982	1.218977563	1.353280875	0.957333527	0.757033242	1.067411245	0.255584318	0.389026025	0.149094809	0.17692551	0.148531755	0.744694902	0.677472129	0.503962746	0.150317173	0.417166675	0.170116435
M749T283_pos	0.056225752	0.033719755	0.027574605	0.049876753	0.035286471	0.031214114	0.024424743	0.082579949	0.0362718	0.100479167	0.083950782	0.110254171	0.110536566	0.105823835	0.135215895	0.051865206	0.079289405	0.123260971	0.059882913	0.083770004	0.050926018
M155T360_pos	0.482471059	0.255000041	0.254946004	0.246679818	0.242542197	0.265644565	0.246982188	0.234974414	0.580073164	0.301569128	0.230093805	0.192030507	0.209049487	0.209536339	0.188323256	0.22689218	0.210467935	0.203345781	0.171022956	0.204721595	0.233514877
M256T74_pos	0.159931393	0.167586465	0.174560721	0.098055794	0.139957456	0.124251484	0.161413918	0.158512421	0.130511131	0.126268389	0.275997674	0.468021037	0.340413238	0.386604523	0.385793977	0.118662735	0.177507794	0.393530221	0.278220778	0.126944043	0.441131724
M365T110_pos	0.002041766	0.014346198	0.017200873	0.009057241	0.018067575	0.014355668	0.012435856	0.130443593	0.104404449	0.065357615	0.097588182	0.136169036	0.069808814	0.060723045	0.065652414	0.205815879	0.24032802	0.183878922	0.245428655	0.121547493	0.103307084
M947T707_pos	0.21356337	0.172884661	0.157595633	0.183446053	0.175539041	0.244074516	0.173442756	0.040519555	0.060094251	0.030793619	0.107100563	0.039120544	0.017217617	0.023866151	0.041834016	0.022235785	0.023293218	0.011259789	0.080270768	0.031770854	0.086832404
M194T54_pos	0.139780204	0.15375601	0.11802954	0.064675421	0.122681229	0.07461115	0.074836729	0.278934362	0.193316597	0.406593611	0.107584127	0.125784538	0.264202064	0.281545395	0.441358617	0.28177038	0.200888447	0.286993042	0.270589149	0.155200852	0.34512537
M202T119_pos	0.981096648	0.540889798	0.554864295	0.375223341	0.359851522	0.577911642	0.533437697	0.149110488	0.272376054	0.087395176	0.174533286	0.156828913	0.099705419	0.108941765	0.12560002	0.100240806	0.110331736	0.058643388	0.095422895	0.039117538	0.218385018
M95T417_pos	0.135859143	0.077603997	0.06886201	0.072045097	0.070143949	0.065430193	0.075782312	0.063811082	0.209766301	0.098388694	0.065098888	0.066816354	0.056569539	0.06232197	0.060010843	0.06773391	0.061054248	0.065128911	0.05063873	0.064203348	0.060208952
M409T576_pos	0.111738148	0.122355502	0.116960014	0.162011171	0.106969292	0.146646616	0.131818182	0.135811824	0.170311684	0.155645192	0.123238115	0.450704934	0.280598102	0.286222355	0.334051242	0.111863613	0.13178671	0.280634343	0.135488778	0.378317411	0.120875194
M718T697_pos	0.202333979	0.140274414	0.167448522	0.164118363	0.111514862	0.191428486	0.140809788	0.17036204	0.293949543	0.263826815	0.141482827	0.159994774	0.139440508	0.214177279	0.225667394	0.175407017	0.210568597	0.187030497	0.146598407	0.167082369	0.177165952
M253T538_pos	0.93307111	0.476010988	0.46422147	0.459336436	0.466968509	0.48262593	0.508947369	0.469381624	1.295686311	0.648713938	0.459655136	0.443707988	0.433251916	0.445095968	0.462280795	0.445075543	0.437961068	0.438329481	0.37041214	0.419544528	0.456445967
M766T52_pos	0.047734216	0.142101954	0.067779539	0.083816751	0.219917196	0.129608694	0.136918574	0.334666061	0.458801162	0.163073573	0.375129871	0.328652604	0.340145839	0.310599382	0.497413129	0.493811002	0.597724594	0.523939589	0.13135591	0.378804693	0.134986371
M73T52_pos	0.111648883	0.059256959	0.055982558	0.041312501	0.0460163	0.076279052	0.049793459	0.018609815	0.07748446	0.034605101	0.022464219	0.020602039	0.013957224	0.016440187	0.01442787	0.018550813	0.019770225	0.02115752	0.013415064	0.025004514	0.036933857
M789T285_pos	0.072453189	0.085120414	0.06978385	0.056821627	0.03019611	0.067098147	0.07104198	0.087473679	0.089504602	0.090657135	0.101188131	0.079542082	0.100747155	0.12465055	0.118887124	0.066167868	0.094958741	0.090832165	0.078475109	0.093187814	0.080606336
M377T232_pos	0.769930563	0.738749788	0.623823352	0.51861539	0.04040196	0.047323671	0.491200454	0.510022531	0.622795363	0.353936861	0.568135568	0.733028115	0.775673803	0.537102614	0.679186027	0.442461609	0.494712138	0.839370749	0.729445051	0.831112267	0.754466587
M509T309_pos	0.350135031	0.146139951	0.663921064	0.105859734	0.185035445	0.175473544	0.092522579	1.20369307	0.99558896	1.063633578	0.672633314	1.746709725	1.583122691	1.229282157	1.173592376	0.603360929	0.736419877	0.516479396	0.883841725	0.575448214	1.255349739
M317T256_pos	0.197357516	0.116738512	0.185354109	0.136207765	0.008898419	0.043424184	0.108042746	0.332551892	0.71726962	0.659832362	0.3231199	0.285159477	0.525832163	0.30387912	0.482109586	0.324072487	0.344012665	0.285040134	0.291062359	0.642401057	0.303050137
M82T52_pos	0.110792303	0.056883531	0.075441952	0.092998035	0.105454543	0.014838118	0.096122113	0.243485957	0.233819257	0.168795472	0.212251563	0.240583315	0.134174215	0.239129923	0.177610592	0.211340696	0.218985785	0.164549862	0.223414621	0.16660304	0.120126736
M556T582_pos	0.856745833	0.432849842	0.446386002	0.442760527	0.432210311	0.441891714	0.445741521	0.459434462	1.159309814	0.596444328	0.454914838	0.458480992	0.464412943	0.465430385	0.469849276	0.3985284	0.444390241	0.452090611	0.403397046	0.45597307	0.480199832
M918T526_pos	0.386229569	0.29750968	0.248261362	0.296074125	0.326607868	0.319133779	0.317643114	0.201813854	0.134834348	0	0.244877716	0.076031406	0	0.035514589	0	0.119918261	0.113885494	0.026667847	0.169419888	0.078895341	0.162007231
M973T394_pos	0.067586744	0.04851833	0.036952316	0.033508104	0.044302042	0.04123938	0.038135722	0.021465134	0	0.001964263	0.015974608	0.001135236	0.003064787	0.004905233	0.002585935	0.014481174	0.009518873	0.005937384	0.007657922	0.004212936	0.006133765
M349T236_pos	0.1455763	0.131111367	0.141282074	0.113112229	0.152428463	0.128299409	0.129167514	0.108992069	0.173291925	0.148656041	0.119568444	0.17616609	0.265614081	0.16296417	0.266538785	0.10525998	0.122609711	0.218534402	0.145614295	0.204811411	0.146425451
M131T51_pos	0.749407037	0.610124369	0.551884687	0.42136679	0.515561431	0.551588541	0.562664612	0.655352011	0.645830455	0.686678597	0.326095188	1.714707247	0.64807581	1.596913015	0.968447077	1.639564952	2.206040179	4.078113902	0.868853941	2.239130984	1.092425433
M373T321_pos	0.127840311	0.101185071	0.105811123	0.092844243	0.096240401	0.08563501	0.092472416	0.11581822	0.175083217	0.291342477	0.155913835	0.151356656	0.34969567	0.155362733	0.262123619	0.206742797	0.348702313	0.503280116	0.136627645	0.455563471	0.196598098
M329T110_pos	0.162298713	0.0980923	0.129685073	0.069957464	0.080273672	0.102856341	0.087117549	0.197656872	0.202465135	0.207963997	0.139717281	0.12651686	0.172570925	0.118629189	0.14680168	0.201776544	0.176864085	0.250169606	0.151200766	0.286183698	0.20145182
M933T289_pos	0.039468049	0.039380039	0.033333147	0.068534723	0.01338633	0.008326495	0.02386428	0.046082761	0.060154247	0.079151957	0.025506716	0.015494254	0.112143523	0.067621617	0.099914458	0.064219777	0.090689588	0.032659563	0.135015777	0.072504985	0.122195043
M595T244_pos	0.066197735	0.061401408	0.09558085	0.075407233	0.078738041	0.099427086	0.06453781	0.133564099	0.098608384	0.131604829	0.142222804	0.149274105	0.197706665	0.211356766	0.186126508	0.087112087	0.12166373	0.18772362	0.06865702	0.155834723	0.093352944
M626T233_pos	0.118091456	0.06152498	0.07313493	0.091543893	0.081414123	0.05304351	0.141835378	0.350369386	0.171915567	0.198726113	0.248013526	0.194919496	0.283933746	0.309287688	0.291776757	0.189873437	0.256120443	0.24178101	0.198652485	0.293719813	0.108806258
M507T298_pos	0.661451517	0.252621516	1.374252064	0.136613867	0.508616256	0.064529334	0.079358337	2.723648445	1.966154089	2.622245774	2.294296971	4.862901227	4.089727699	3.33927496	3.633333696	1.356817818	2.019781127	1.272517081	2.052052498	1.232076327	2.954270022
M582T242_pos	0.190114278	0.132574345	0.165777538	0.129514052	0.035102616	0.03654776	0.032729897	0.130297049	0.172529514	0.220807201	0.257849502	0.308604312	0.237784083	0.165846642	0.287965065	0.117182219	0.251205469	0.175385162	0.189146206	0.156233814	0.179473663
M283T196_pos	0.071797705	0.112507322	0.118456238	0.094666192	0.09863709	0.114376993	0.105234151	0.129129884	0.097156729	0.100819194	0.117008337	0.106193403	0.136073792	0.105282879	0.129682449	0.128509728	0.134700045	0.169243193	0.116886674	0.177586178	0.140210361
M411T75_pos	0.063242853	0.059959862	0.056052311	0.033672615	0.049058222	0.042270473	0.054069931	0.121256003	0.101292274	0.043805462	0.101551845	0.110421832	0.094751168	0.059117823	0.139403585	0.070594103	0.158328528	0.121584992	0.068783937	0.133164897	0.071941607
M963T317_pos	0.013857006	0.000855219	0.000905331	0.020089745	0.001677075	0	0.00088896	0.081689366	0.123652494	0.105030003	0.046051537	0.033853259	0.13129687	0.091372768	0.088036869	0.036494564	0.061652536	0.050399768	0.066006131	0.108407309	0.045438931
M219T685_pos	0.406799452	0.185421255	0.194389393	0.198125457	0.180897621	0.192390627	0.185586683	0.197742429	0.571040011	0.287393127	0.187679121	0.179828872	0.189880822	0.192848534	0.179190111	0.172442546	0.180865922	0.175952992	0.145952219	0.174557017	0.175422534
M441T493_pos	2.0228091	1.050496633	0.953729239	1.605200079	1.083579262	1.17748156	1.102970162	0.943274315	2.272841157	1.357018225	0.879183027	0.687223957	0.879567986	0.766282684	0.686574208	1.191912627	0.846608457	0.810346027	0.564021601	0.769357928	0.593918483
M495T377_pos	2.679240778	1.739640415	1.54848189	0.779294252	1.556946603	1.657450356	1.664432143	0.163471529	0.120963892	0.124226324	0.162367291	0.093404989	0.102935505	0.099058898	0.083299021	0.131841648	0.109973295	0.089883795	0.133421054	0.096235817	0.180092738
M207T46_pos	1.08524154	0.743499161	0.708881478	0.884822252	0.707560459	0.788997652	0.757381884	1.264595704	2.156560117	1.269108725	1.544356541	1.60721409	1.317387667	1.231518168	1.371352935	1.045528717	1.2953349	1.727367928	1.608624365	1.525299717	0.651431162
M298T177_pos	0.080370669	0.043568298	0.04224944	0.015711926	0.009764832	0.096265003	0.038928037	0.076498636	0.060221125	0.12448312	0.056584109	0.062701525	0.120332998	0.076505699	0.06399164	0.124979757	0.098750308	0.06674149	0.086186984	0.096310224	0.093957678
M152T123_pos	0.065811215	0.062409803	0.055933435	0.127736327	0.031957832	0.024764715	0.026416726	0.075877808	0.13068985	0.266654971	0.098998247	0.154669095	0.244811983	0.332588335	0.228363208	0.089999745	0.107210897	0.131663317	0.183073552	0.120762188	0.101909495
M665T302_pos	0.09682024	0.024695119	0.019480589	0.027223307	0.020380704	0.034682425	0.023134708	0.094671786	0.031851318	0.15122902	0.082246317	0.042521212	0.141794305	0.168986322	0.093816737	0.132361959	0.179457257	0.075578744	0.110625412	0.03917967	0.080016605
